flag,filename,malware,ip,long_domain,port,blank_href
n,000931,0,0,0,1,11
n,000932,0,0,0,1,2
n,000933,0,0,0,1,5
n,000934,0,0,0,1,0
n,000935,0,0,0,1,0
n,000936,0,0,0,1,0
n,000937,0,0,0,1,0
n,000938,0,0,0,1,0
n,000939,0,0,0,1,0
n,000940,0,0,0,1,0
n,000941,0,0,0,1,1
n,000942,0,0,0,1,0
n,000943,0,0,0,1,0
n,000944,0,0,0,1,0
n,000945,0,0,0,1,0
n,000946,0,0,0,1,0
n,000947,0,0,0,1,1
n,000948,0,0,0,1,0
n,000949,0,0,0,1,0
n,000950,0,0,0,1,3
n,000951,0,0,0,1,256
n,000952,0,0,0,1,0
n,000953,0,0,0,1,7
n,000954,0,0,0,1,3
n,000955,0,0,0,1,9
n,000956,0,0,0,1,0
n,000957,0,0,0,1,1
n,000958,0,0,0,1,0
n,000959,0,0,0,1,0
n,000960,1,0,0,1,0
n,000961,0,0,0,1,0
n,000962,0,0,0,1,7
n,000963,0,0,0,1,0
n,000964,0,0,0,1,0
n,000965,0,0,0,1,0
n,000966,0,0,0,1,0
n,000967,1,0,0,1,1
n,000968,0,0,0,1,0
n,000969,0,0,0,1,8
n,000970,0,0,0,1,0
n,000971,0,0,0,1,0
n,000972,0,0,0,1,5
n,000973,0,0,0,1,0
n,000974,0,0,0,1,0
n,000975,0,0,0,1,0
n,000976,0,0,0,1,0
n,000977,0,0,0,1,0
n,000978,0,0,0,1,7
n,000979,0,0,0,1,0
n,000980,0,0,0,1,4
n,000981,0,0,0,1,23
n,000982,0,0,0,1,6
n,000983,0,0,0,1,0
d,000984,0,0,0,1,0
n,000985,0,0,0,1,0
n,000986,0,0,0,1,4
n,000987,0,0,0,1,0
n,000988,0,0,0,1,0
n,000989,0,1,0,1,0
n,000990,0,0,0,1,8
n,000991,0,0,0,1,1
n,000992,0,0,0,1,6
n,000993,0,0,0,1,0
n,000994,0,0,0,1,0
n,000995,0,0,0,1,0
n,000996,0,0,1,1,0
n,000997,0,0,0,1,0
n,000998,0,0,0,1,6
n,000999,0,0,0,1,4
n,001000,0,0,0,1,15
n,001001,0,0,0,1,0
n,001002,0,0,0,1,0
n,001003,0,0,0,1,0
n,001004,0,0,0,1,0
n,001005,0,0,0,1,0
n,001006,0,0,0,1,0
p,001007,0,0,1,1,0
n,001008,0,0,0,1,0
n,001009,0,0,0,1,0
n,001010,0,0,0,1,0
n,001011,0,0,0,1,1
n,001012,0,0,0,1,0
n,001013,0,0,0,1,2
n,001014,0,0,0,1,0
n,001015,0,0,0,1,0
n,001016,0,0,0,1,0
n,001017,0,0,0,1,0
n,001018,0,0,0,1,0
n,001019,0,0,0,1,2
n,001020,0,0,0,1,2
n,001021,0,0,0,1,0
n,001022,0,0,0,1,0
n,001023,0,0,0,1,0
n,001024,0,0,0,1,0
n,001025,0,0,0,1,0
n,001026,0,0,0,1,0
n,001027,0,0,0,1,0
n,001028,0,0,0,1,0
n,001029,0,0,0,1,0
n,001030,0,0,0,1,0
n,001031,0,0,0,1,0
n,001032,0,0,0,1,0
n,001033,0,0,0,1,0
n,001034,0,0,0,1,0
n,001035,0,0,0,1,0
n,001036,0,0,0,1,0
n,001037,0,0,0,1,6
n,001038,0,0,0,1,1
n,001039,0,0,0,1,0
n,001040,0,0,0,1,3
n,001041,0,0,0,1,1
n,001042,0,0,0,1,1
n,001043,0,0,0,1,2
n,001044,0,0,0,1,1
n,001045,0,0,0,1,7
n,001046,0,0,0,1,0
n,001047,1,0,0,1,0
n,001048,0,0,0,1,0
n,001049,0,0,0,1,0
n,001050,0,0,0,1,0
n,001051,0,0,0,1,0
n,001052,0,0,0,1,0
n,001053,0,0,0,1,12
n,001054,0,0,0,1,0
n,001055,0,0,0,1,0
n,001056,0,0,0,1,0
n,001057,0,0,0,1,0
n,001058,0,0,0,1,0
n,001059,0,0,0,1,0
n,001060,0,0,0,1,0
n,001061,0,0,0,1,0
n,001062,0,0,0,1,0
n,001063,0,0,0,1,14
n,001064,0,0,0,1,21
n,001065,0,0,0,1,0
n,001066,0,0,0,1,1
n,001067,0,0,0,1,0
n,001068,0,0,0,1,4
n,001069,0,0,0,1,0
n,001070,0,0,0,1,12
n,001071,0,0,0,1,29
n,001072,0,0,0,1,3
n,001073,0,0,0,1,0
n,001074,0,0,0,1,0
n,001075,0,0,0,1,4
n,001076,0,0,0,1,6
n,001077,2,0,0,1,0
n,001078,0,0,0,1,0
n,001079,0,0,0,1,0
n,001080,0,0,0,1,2
n,001081,0,0,0,1,2
n,001082,0,0,0,1,5
n,001083,0,0,0,1,0
n,001084,0,0,0,1,6
n,001085,0,0,0,1,0
n,001086,0,0,0,1,5
n,001087,0,0,0,1,0
n,001088,0,0,0,1,40
n,001089,0,0,0,1,0
n,001090,0,0,0,1,1
n,001091,0,0,0,1,2
n,001092,0,0,0,1,0
p,001093,0,0,0,1,0
n,001094,0,0,0,1,6
n,001095,0,0,0,1,0
n,001096,0,0,0,1,0
n,001097,0,0,0,1,1
n,001098,0,0,0,1,0
n,001099,0,0,0,1,6
n,001100,0,0,0,1,10
n,001101,0,0,0,1,0
n,001102,0,0,0,1,0
n,001103,0,0,0,1,0
n,001104,0,0,0,1,0
n,001105,0,0,0,1,26
n,001106,0,0,0,1,0
n,001107,0,0,0,1,0
n,001108,0,0,0,1,1
n,001109,0,0,0,1,0
n,001110,0,0,0,1,0
n,001111,0,0,1,1,0
n,001112,0,0,0,1,1
n,001113,0,0,0,1,4
n,001114,0,0,0,1,0
n,001115,0,0,0,1,0
n,001116,0,0,0,1,0
n,001117,0,0,0,1,5
n,001118,0,0,0,1,6
n,001119,0,0,0,1,22
n,001120,0,0,0,1,0
n,001121,0,0,0,1,12
n,001122,0,0,0,1,1
n,001123,0,0,0,1,0
n,001124,0,0,0,1,0
n,001125,0,0,0,1,0
n,001126,0,0,0,1,0
n,001127,1,0,0,1,0
n,001128,0,0,0,1,0
n,001129,0,0,0,1,1
n,001130,0,0,0,1,0
n,001131,0,0,0,1,0
n,001132,0,0,0,1,0
n,001133,0,0,0,1,0
n,001134,0,0,0,1,2
n,001135,0,0,0,1,3
n,001136,0,0,0,1,2
n,001137,0,0,0,1,0
n,001138,0,0,0,1,0
n,001139,0,0,0,1,1
n,001140,0,0,0,1,3
n,001141,0,0,0,1,0
n,001142,0,0,0,1,1
n,001143,0,0,0,1,37
n,001144,0,0,0,1,2
n,001145,0,0,0,1,0
n,001146,0,0,0,1,7
n,001147,0,0,0,1,0
n,001148,0,0,0,1,0
n,001149,0,0,0,1,0
n,001150,0,0,0,1,0
n,001151,0,0,0,1,6
n,001152,0,0,0,1,42
n,001153,0,0,0,1,3
n,001154,0,0,0,1,0
n,001155,0,0,0,1,0
n,001156,0,0,0,1,23
n,001157,0,0,0,1,0
n,001158,0,0,0,1,2
n,001159,0,0,0,1,0
n,001160,0,0,0,1,6
n,001161,0,0,0,1,1
n,001162,0,0,0,1,8
n,001163,1,0,0,1,0
n,001164,1,0,0,1,0
n,001165,0,0,0,1,1
n,001166,0,0,0,1,0
n,001167,0,0,0,1,0
n,001168,0,0,0,1,1
n,001169,0,0,0,1,3
n,001170,0,0,0,1,2
n,001171,0,0,0,1,1
n,001172,0,0,0,1,1
n,001173,0,0,0,1,6
n,001174,0,0,0,1,9
n,001175,0,0,0,1,0
n,001176,0,0,0,1,0
n,001177,0,0,0,1,12
n,001178,0,0,0,1,1
n,001179,0,0,0,1,0
n,001180,0,0,0,1,0
n,001181,0,0,0,1,1
n,001182,0,0,0,1,0
n,001183,0,0,0,1,0
n,001184,0,0,0,1,0
n,001185,0,0,0,1,26
n,001186,0,0,0,1,0
n,001187,0,0,0,1,0
n,001188,0,0,0,1,0
n,001189,0,0,0,1,0
n,001190,0,0,0,1,0
n,001191,0,0,0,1,0
n,001192,0,0,0,1,0
n,001193,0,0,0,1,0
n,001194,0,0,0,1,4
n,001195,0,0,0,1,0
n,001196,0,0,0,1,0
n,001197,0,0,0,1,0
n,001198,0,0,0,1,0
n,001199,0,0,0,1,0
n,001200,0,0,0,1,0
n,001201,0,0,0,1,3
n,001202,0,0,0,1,136
n,001203,0,0,0,1,0
n,001204,0,0,0,1,0
n,001205,0,0,0,1,0
n,001206,0,0,0,1,4
n,001207,0,0,0,1,9
n,001208,0,0,0,1,4
n,001209,0,0,0,1,5
n,001210,0,0,0,1,54
n,001211,0,0,0,1,1
n,001212,0,0,0,1,0
n,001213,0,0,0,1,0
n,001214,0,0,0,1,3
n,001215,0,0,0,1,3
n,001216,0,0,0,1,0
n,001217,0,0,0,1,1
n,001218,0,0,0,1,0
n,001219,0,0,0,1,0
n,001220,0,0,0,1,5
n,001221,0,0,0,1,0
n,001222,0,0,0,1,0
n,001223,0,0,0,1,0
n,001224,0,0,0,1,4
n,001225,0,0,0,1,29
n,001226,0,0,0,1,28
n,001227,0,0,0,1,5
n,001228,0,0,0,1,2
n,001229,0,0,0,1,8
n,001230,0,0,0,1,26
n,001231,0,0,0,1,0
n,001232,0,0,0,1,0
n,001233,0,0,0,1,1
n,001234,2,0,0,1,0
n,001235,0,0,0,1,0
n,001236,0,0,0,1,0
n,001237,0,0,0,1,0
n,001238,0,0,0,1,0
n,001239,0,0,0,1,0
n,001240,0,0,0,1,2
n,001241,0,0,0,1,0
n,001242,0,0,0,1,2
n,001243,0,0,0,1,1
n,001244,0,0,0,1,27
n,001245,0,0,0,1,0
n,001246,0,0,0,1,4
n,001247,0,0,0,1,49
n,001248,0,0,0,1,0
n,001249,0,0,0,1,0
n,001250,0,0,0,1,0
n,001251,0,0,0,1,0
n,001252,0,0,0,1,0
n,001253,0,0,0,1,0
n,001254,0,0,0,1,0
n,001255,0,0,0,1,3
n,001256,0,0,0,1,0
n,001257,0,0,0,1,0
n,001258,0,0,0,1,0
n,001259,0,0,0,1,0
n,001260,0,0,0,1,2
n,001261,0,0,0,1,0
n,001262,0,0,0,1,2
n,001263,0,0,0,1,7
n,001264,0,0,0,1,0
n,001265,0,0,0,1,0
n,001266,0,0,0,1,0
n,001267,0,0,0,1,0
n,001268,0,0,0,1,0
n,001269,0,0,0,1,0
n,001270,0,0,0,1,0
n,001271,0,0,0,1,0
n,001272,0,0,0,1,5
n,001273,0,0,0,1,0
n,001274,0,0,0,1,0
n,001275,0,0,0,1,0
n,001276,0,0,0,1,1
n,001277,0,0,0,1,1
n,001278,0,0,0,1,0
n,001279,1,0,0,1,1
n,001280,0,0,0,1,0
n,001281,0,0,0,1,5
p,001282,0,0,0,1,58
n,001283,0,0,0,1,0
n,001284,0,0,0,1,0
n,001285,0,0,0,1,0
n,001286,0,0,0,1,0
n,001287,0,0,0,1,22
n,001288,0,0,0,1,0
n,001289,0,0,0,1,0
n,001290,0,0,0,1,0
n,001291,0,0,0,1,0
n,001292,0,0,0,1,4
n,001293,0,0,0,1,0
n,001294,1,0,0,1,0
n,001295,0,0,0,1,0
n,001296,0,0,0,1,1
n,001297,0,0,0,1,0
n,001298,0,0,0,1,0
n,001299,0,0,0,1,16
n,001300,0,0,0,1,0
n,001301,0,0,0,1,0
n,001302,0,0,0,1,0
n,001303,0,0,0,1,0
n,001304,0,0,0,1,0
n,001305,0,0,0,1,0
n,001306,0,0,0,1,0
n,001307,0,0,0,1,0
n,001308,0,0,0,1,0
n,001309,0,0,0,1,2
n,001310,2,0,0,1,0
n,001311,0,0,0,1,1
n,001312,0,0,0,1,1
n,001313,0,0,0,1,0
n,001314,0,0,0,1,0
n,001315,0,0,0,1,0
n,001316,0,0,0,1,10
n,001317,0,0,0,1,0
n,001318,0,0,0,1,0
n,001319,0,0,0,1,0
n,001320,0,0,0,1,4
n,001321,0,0,0,1,5
n,001322,0,0,1,1,5
n,001323,0,0,0,1,0
n,001324,0,0,0,1,15
n,001325,0,0,0,1,0
n,001326,0,0,0,1,0
n,001327,0,0,0,1,1
n,001328,0,0,0,1,0
n,001329,0,0,0,1,0
n,001330,0,0,0,1,0
n,001331,0,0,0,1,0
n,001332,0,0,0,1,0
n,001333,0,0,0,1,9
n,001334,0,0,0,1,0
n,001335,0,0,0,1,0
n,001336,0,1,0,1,0
n,001337,0,0,0,1,0
n,001338,0,0,0,1,0
n,001339,0,0,0,1,23
n,001340,0,0,0,1,0
n,001341,0,0,0,1,0
n,001342,0,0,0,1,1
n,001343,0,0,0,1,0
n,001344,0,0,0,1,0
n,001345,0,0,0,1,1
n,001346,0,0,0,1,0
n,001347,0,0,0,1,5
n,001348,0,0,0,1,2
n,001349,0,0,0,1,0
n,001350,0,0,0,1,0
n,001351,0,0,0,1,1
n,001352,0,0,0,1,0
n,001353,0,0,0,1,0
n,001354,0,0,0,1,0
n,001355,0,0,0,1,0
n,001356,0,0,0,1,1
n,001357,0,0,0,1,0
n,001358,0,0,0,1,0
n,001359,0,0,0,1,0
n,001360,0,0,0,1,0
n,001361,0,0,0,1,2
n,001362,0,0,1,1,2
n,001363,0,0,0,1,0
n,001364,0,0,0,1,0
n,001365,0,0,0,1,1
n,001366,0,0,0,1,0
n,001367,0,0,0,1,0
n,001368,0,0,0,1,0
n,001369,0,0,0,1,0
n,001370,0,0,0,1,0
n,001371,0,0,0,1,0
n,001372,0,0,0,1,6
n,001373,0,0,0,1,6
n,001374,0,0,0,1,0
n,001375,0,0,0,1,0
n,001376,0,0,0,1,4
n,001377,0,0,0,1,0
n,001378,1,0,0,1,4
n,001379,0,0,0,1,0
n,001380,0,0,0,1,6
n,001381,0,0,0,1,0
n,001382,0,0,0,1,0
n,001383,0,0,0,1,9
n,001384,0,0,0,1,1
n,001385,0,0,0,1,4
n,001386,0,0,0,1,2
n,001387,0,0,0,1,2
n,001388,0,0,0,1,2
n,001389,0,0,0,1,0
n,001390,0,0,0,1,10
n,001391,0,0,0,1,0
n,001392,0,0,0,1,16
n,001393,0,0,0,1,6
n,001394,0,0,0,1,0
n,001395,0,0,0,1,3
n,001396,0,0,0,1,0
n,001397,0,0,0,1,0
n,001398,0,0,0,1,0
n,001399,0,0,0,1,16
n,001400,0,0,0,1,0
n,001401,0,0,0,1,2
n,001402,0,0,0,1,0
n,001403,0,0,0,1,0
n,001404,0,0,0,1,0
n,001405,0,0,0,1,12
n,001406,0,0,0,1,4
n,001407,0,0,0,1,0
n,001408,0,0,0,1,0
n,001409,0,0,0,1,0
n,001410,0,0,0,1,3
n,001411,0,0,0,1,4
n,001412,0,0,0,1,0
n,001413,0,0,0,1,5
n,001414,0,0,0,1,0
n,001415,0,0,0,1,1
n,001416,0,0,0,1,0
n,001417,0,0,0,1,0
n,001418,0,0,0,1,22
n,001419,0,0,0,1,1
n,001420,0,0,0,1,6
n,001421,0,0,0,1,0
n,001422,0,0,0,1,0
n,001423,0,0,0,1,0
n,001424,0,0,0,1,0
n,001425,0,0,0,1,0
n,001426,0,0,0,1,5
n,001427,0,0,0,1,0
n,001428,0,0,0,1,1
n,001429,0,0,0,1,0
n,001430,0,0,0,1,3
n,001431,0,0,0,1,0
n,001432,0,0,0,1,0
n,001433,0,0,0,1,0
n,001434,0,0,0,1,7
n,001435,0,0,0,1,0
n,001436,0,0,0,1,0
n,001437,0,0,0,1,0
n,001438,0,0,0,1,0
n,001439,0,0,0,1,0
n,001440,0,0,0,1,0
n,001441,0,0,0,1,0
n,001442,0,0,0,1,2
n,001443,0,0,0,1,0
n,001444,0,0,0,1,6
n,001445,0,0,0,1,24
n,001446,0,0,0,1,0
n,001447,0,0,0,1,11
n,001448,0,0,0,1,0
n,001449,0,0,0,1,0
n,001450,0,0,0,1,1
n,001451,0,0,0,1,0
n,001452,0,0,0,1,2
n,001453,0,0,0,1,2
n,001454,0,0,0,1,0
n,001455,0,0,0,1,0
n,001456,0,0,0,1,0
n,001457,0,0,0,1,0
n,001458,0,0,0,1,0
n,001459,0,0,0,1,0
n,001460,0,0,0,1,0
n,001461,0,0,0,1,1
n,001462,0,0,0,1,0
n,001463,0,0,0,1,1
n,001464,0,0,0,1,0
n,001465,2,0,0,1,0
n,001466,0,0,0,1,0
n,001467,0,0,0,1,0
n,001468,1,0,0,1,0
n,001469,0,0,0,1,18
n,001470,0,0,0,1,0
n,001471,0,0,0,1,1
n,001472,0,0,0,1,0
n,001473,1,0,0,1,0
n,001474,0,0,0,1,0
n,001475,0,0,0,1,4
n,001476,0,0,0,1,0
n,001477,0,0,0,1,0
n,001478,0,0,0,1,0
n,001479,0,0,0,1,3
n,001480,0,0,0,1,1
n,001481,0,0,0,1,0
n,001482,0,0,0,1,10
n,001483,0,0,0,1,0
n,001484,0,0,0,1,3
n,001485,1,0,0,1,0
n,001486,0,0,0,1,0
n,001487,0,0,0,1,0
n,001488,0,0,0,1,0
n,001489,0,0,0,1,2
n,001490,0,0,0,1,2
n,001491,0,0,0,1,0
n,001492,0,0,0,1,1
n,001493,0,0,0,1,6
n,001494,0,0,0,1,4
n,001495,0,0,0,1,1
n,001496,0,0,0,1,2
n,001497,0,0,0,1,0
n,001498,0,0,0,1,0
n,001499,0,0,0,1,0
n,001500,0,0,0,1,0
n,001501,0,0,0,1,59
n,001502,0,0,0,1,0
n,001503,0,0,0,1,0
n,001504,0,0,0,1,695
n,001505,0,0,0,1,2
n,001506,0,0,0,1,3
n,001507,0,0,0,1,4
n,001508,0,0,0,1,2
n,001509,0,0,0,1,13
n,001510,0,0,0,1,0
n,001511,0,0,0,1,1
n,001512,0,0,0,1,0
n,001513,0,0,0,1,0
n,001514,0,0,0,1,0
n,001515,0,0,0,1,0
n,001516,0,0,0,1,0
n,001517,0,0,0,1,14
n,001518,0,0,0,1,3
n,001519,0,0,0,1,0
n,001520,0,0,0,1,0
n,001521,0,0,0,1,10
n,001522,0,0,0,1,0
n,001523,0,0,0,1,0
n,001524,0,0,0,1,0
n,001525,0,0,0,1,0
n,001526,0,0,0,1,1
n,001527,0,0,0,1,10
n,001528,0,0,0,1,2
n,001529,0,0,0,1,15
n,001530,0,0,0,1,1
n,001531,0,0,0,1,0
n,001532,0,0,0,1,0
n,001533,0,0,0,1,9
n,001534,0,0,0,1,14
n,001535,0,0,0,1,0
n,001536,0,0,0,1,1
n,001537,0,0,0,1,0
n,001538,1,0,0,1,0
n,001539,0,0,0,1,0
n,001540,0,0,0,1,0
n,001541,0,0,0,1,0
n,001542,0,0,0,1,0
n,001543,0,0,0,1,0
n,001544,2,0,0,1,0
n,001545,0,0,0,1,0
n,001546,0,0,0,1,1
n,001547,0,0,0,1,1
n,001548,0,0,0,1,1
n,001549,0,0,0,1,0
n,001550,0,0,0,1,0
n,001551,0,0,0,1,0
n,001552,0,0,0,1,1
n,001553,0,0,0,1,0
n,001554,0,0,0,1,1
n,001555,0,0,0,1,0
n,001556,0,1,0,1,0
n,001557,0,0,0,1,1
n,001558,0,0,0,1,0
n,001559,0,0,0,1,0
n,001560,0,0,0,1,0
n,001561,0,0,0,1,0
n,001562,0,0,0,1,0
n,001563,0,0,0,1,0
n,001564,0,0,0,1,4
n,001565,0,0,0,1,0
n,001566,1,0,0,1,0
n,001567,0,0,0,1,6
n,001568,0,0,0,1,0
n,001569,0,0,0,1,0
n,001570,0,0,0,1,0
n,001571,0,0,0,1,12
n,001572,0,0,0,1,0
n,001573,0,0,0,1,0
n,001574,0,0,0,1,0
n,001575,0,0,0,1,0
n,001576,0,0,0,1,2
n,001577,0,0,0,1,2
n,001578,0,0,0,1,0
n,001579,0,0,0,1,0
n,001580,0,0,0,1,0
n,001581,0,0,0,1,13
n,001582,0,0,0,1,0
n,001583,0,0,0,1,9
n,001584,0,0,0,1,0
n,001585,0,0,0,1,0
n,001586,0,0,0,1,3
n,001587,0,0,0,1,0
n,001588,0,0,0,1,0
n,001589,0,0,0,1,0
n,001590,0,0,0,1,1
n,001591,0,0,0,1,7
n,001592,0,0,1,1,5
n,001593,0,0,0,1,0
n,001594,0,0,0,1,3
n,001595,0,0,0,1,0
n,001596,0,0,0,1,0
n,001597,0,0,0,1,2
n,001598,0,0,0,1,8
n,001599,0,0,0,1,0
n,001600,0,0,0,1,0
n,001601,0,0,0,1,0
n,001602,0,0,0,1,0
n,001603,0,0,0,1,1
n,001604,1,0,0,1,1
n,001605,0,0,0,1,0
n,001606,0,0,0,1,9
n,001607,1,0,0,1,1
n,001608,0,0,0,1,0
n,001609,0,0,0,1,1
n,001610,0,0,0,1,0
n,001611,0,0,0,1,5
n,001612,0,0,0,1,0
n,001613,0,0,0,1,0
n,001614,0,0,0,1,19
n,001615,0,0,0,1,0
n,001616,0,0,0,1,9
n,001617,0,0,0,1,0
n,001618,5,0,0,1,6
n,001619,0,0,0,1,0
n,001620,0,0,0,1,1
n,001621,0,0,0,1,4
n,001622,0,0,0,1,0
n,001623,0,0,0,1,0
n,001624,2,0,0,1,0
n,001625,0,0,0,1,0
n,001626,0,0,0,1,0
n,001627,0,0,0,1,0
n,001628,0,0,0,1,0
n,001629,0,0,0,1,0
n,001630,0,0,0,1,0
n,001631,0,0,0,1,10
n,001632,0,0,0,1,0
n,001633,0,0,0,1,2
n,001634,0,0,0,1,0
n,001635,0,0,0,1,3
n,001636,0,0,0,1,0
p,001637,0,0,0,1,0
n,001638,0,0,0,1,1
n,001639,0,0,0,1,1
n,001640,1,0,0,1,1
n,001641,0,0,0,1,0
n,001642,0,0,0,1,0
n,001643,0,0,0,1,0
n,001644,0,0,0,1,12
n,001645,0,0,0,1,0
n,001646,0,0,0,1,2
n,001647,0,0,0,1,1
n,001648,0,0,0,1,1
d,001649,0,0,0,1,0
n,001650,0,0,0,1,2
n,001651,0,0,0,1,7
n,001652,0,0,0,1,2
n,001653,0,0,0,1,2
n,001654,0,0,0,1,0
n,001655,0,0,0,1,5
n,001656,0,0,0,1,0
n,001657,0,0,0,1,0
n,001658,0,0,0,1,1
n,001659,0,0,0,1,0
n,001660,0,0,0,1,3
n,001661,0,0,1,1,2
n,001662,0,0,0,1,10
n,001663,0,0,0,1,8
n,001664,0,0,0,1,0
n,001665,0,0,0,1,5
n,001666,0,0,0,1,29
n,001667,0,0,0,1,4
n,001668,0,1,0,1,0
n,001669,0,0,0,1,0
n,001670,0,0,0,1,0
n,001671,0,0,0,1,1
n,001672,0,0,0,1,2
n,001673,1,0,0,1,0
n,001674,0,0,0,1,6
n,001675,0,0,0,1,6
n,001676,0,0,0,1,0
n,001677,0,0,0,1,0
n,001678,0,0,0,1,4
n,001679,0,0,0,1,0
n,001680,0,0,0,1,3
d,001681,2,0,0,1,1
n,001682,0,0,0,1,4
n,001683,0,0,0,1,0
n,001684,0,0,0,1,64
n,001685,0,0,0,1,0
n,001686,0,0,0,1,0
n,001687,0,0,0,1,0
n,001688,0,0,0,1,4
n,001689,0,0,0,1,2
n,001690,0,0,0,1,1
n,001691,0,0,0,1,0
n,001692,0,0,0,1,0
n,001693,0,0,0,1,0
n,001694,0,0,0,1,9
n,001695,0,0,0,1,0
n,001696,0,0,0,1,0
n,001697,0,0,0,1,0
n,001698,0,0,0,1,0
n,001699,0,0,0,1,0
n,001700,0,0,0,1,0
n,001701,0,0,0,1,0
n,001702,0,0,0,1,17
n,001703,0,0,0,1,0
n,001704,0,0,0,1,0
n,001705,0,0,0,1,21
n,001706,0,0,0,1,0
n,001707,0,0,0,1,0
n,001708,0,0,0,1,0
n,001709,0,0,0,1,6
n,001710,0,0,0,1,0
n,001711,0,0,0,1,9
n,001712,0,0,0,1,0
n,001713,0,0,0,1,0
n,001714,0,0,0,1,0
n,001715,0,0,0,1,0
n,001716,0,0,0,1,0
n,001717,0,1,0,1,0
n,001718,0,0,0,1,0
n,001719,0,0,0,1,29
n,001720,0,0,0,1,1
n,001721,0,0,0,1,1
n,001722,0,0,0,1,3
n,001723,0,0,0,1,0
n,001724,0,0,0,1,0
n,001725,0,0,0,1,1
n,001726,0,0,0,1,0
n,001727,0,0,0,1,0
d,001728,0,0,0,1,0
n,001729,0,0,0,1,0
n,001730,0,0,0,1,0
n,001731,0,0,0,1,0
n,001732,0,0,0,1,0
n,001733,0,0,0,1,16
n,001734,0,0,0,1,0
n,001735,0,0,0,1,10
n,001736,0,0,0,1,1
n,001737,0,0,0,1,0
n,001738,0,0,0,1,0
n,001739,0,0,0,1,0
n,001740,0,0,0,1,0
n,001741,0,0,0,1,0
n,001742,0,0,0,1,0
n,001743,0,0,0,1,0
n,001744,0,0,0,1,0
n,001745,0,0,0,1,6
n,001746,0,0,0,1,0
n,001747,0,0,0,1,0
n,001748,0,0,0,1,13
n,001749,3,0,0,1,0
n,001750,0,0,0,1,5
n,001751,0,0,0,1,1
n,001752,0,0,0,1,5
n,001753,0,0,0,1,0
n,001754,1,0,0,1,0
n,001755,0,0,0,1,0
n,001756,0,0,0,1,0
n,001757,0,0,0,1,0
n,001758,0,0,0,1,0
n,001759,0,0,0,1,2
n,001760,0,0,0,1,0
n,001761,0,0,1,1,0
n,001762,0,0,0,1,1
n,001763,0,0,0,1,0
n,001764,0,0,0,1,2
n,001765,0,0,0,1,0
n,001766,0,0,0,1,6
n,001767,0,0,0,1,15
n,001768,0,0,0,1,0
n,001769,0,0,0,1,0
n,001770,0,0,0,1,0
n,001771,0,0,0,1,0
n,001772,0,0,0,1,0
n,001773,0,0,0,1,7
n,001774,0,0,0,1,2
n,001775,0,0,0,1,0
n,001776,0,0,0,1,0
n,001777,0,0,0,1,0
n,001778,0,0,0,1,0
n,001779,0,0,0,1,0
n,001780,0,0,0,1,0
n,001781,0,0,0,1,0
n,001782,0,0,0,1,0
n,001783,0,0,0,1,1
n,001784,0,0,0,1,3
n,001785,0,0,0,1,3
n,001786,0,0,0,1,0
n,001787,0,0,0,1,1
n,001788,0,0,0,1,0
n,001789,0,0,0,1,3
n,001790,0,0,0,1,6
n,001791,0,0,0,1,0
n,001792,0,0,0,1,0
n,001793,0,0,0,1,0
n,001794,0,0,0,1,1
n,001795,0,0,0,1,1
n,001796,0,0,0,1,1
n,001797,0,0,0,1,20
n,001798,0,0,0,1,0
n,001799,0,0,0,1,0
n,001800,0,0,0,1,3
n,001801,0,0,0,1,0
n,001802,0,0,0,1,0
n,001803,0,0,0,1,0
n,001804,0,0,0,1,0
n,001805,0,0,0,1,2
n,001806,0,0,0,1,0
n,001807,0,0,0,1,0
n,001808,0,0,0,1,0
n,001809,0,0,0,1,0
n,001810,0,0,0,1,0
n,001811,1,0,0,1,0
n,001812,0,0,0,1,0
n,001813,0,0,0,1,0
n,001814,0,0,0,1,0
n,001815,0,0,0,1,0
n,001816,0,0,0,1,0
p,001817,0,0,1,1,0
n,001818,0,0,0,1,0
n,001819,0,0,0,1,4
n,001820,0,0,0,1,0
n,001821,0,0,0,1,2
n,001822,0,0,0,1,0
n,001823,0,0,0,1,7
n,001824,0,0,0,1,9
n,001825,0,0,0,1,0
n,001826,0,0,0,1,0
n,001827,0,0,0,1,4
n,001828,0,0,0,1,0
n,001829,0,0,0,1,1
n,001830,0,0,0,1,0
n,001831,0,0,0,1,3
n,001832,0,0,0,1,7
n,001833,0,0,0,1,0
n,001834,0,0,0,1,0
n,001835,0,0,0,1,0
n,001836,0,0,0,1,1
n,001837,0,0,0,1,0
n,001838,0,0,0,1,0
n,001839,0,0,0,1,0
n,001840,0,0,0,1,2
n,001841,0,0,0,1,1
n,001842,0,0,0,1,6
n,001843,0,0,0,1,26
n,001844,0,0,0,1,1
n,001845,0,0,0,1,0
n,001846,0,0,0,1,0
n,001847,0,0,0,1,0
n,001848,0,0,0,1,1
n,001849,0,0,0,1,0
n,001850,0,0,0,1,2
n,001851,1,0,0,1,1
n,001852,0,0,0,1,0
n,001853,0,0,0,1,0
n,001854,0,0,0,1,0
n,001855,4,0,0,1,6
n,001856,0,0,0,1,0
n,001857,0,0,0,1,0
n,001858,0,0,0,1,0
n,001859,0,0,0,1,0
n,001860,0,0,0,1,2
n,001861,0,0,0,1,0
